,continent,mortality_rate
2041,Africa,22.310000610351565
2042,Africa,21.810000610351565
2043,Africa,21.3
2044,Africa,20.8
2045,Africa,20.28999938964844
2046,Africa,19.780000305175783
2047,Africa,19.23999938964844
2048,Africa,18.660000610351563
2049,Africa,18.06000061035156
2050,Africa,17.46999969482422
2051,Africa,16.889999389648438
2052,Africa,16.31999969482422
2053,Africa,15.75
2054,Africa,15.210000610351564
2055,Africa,14.689999389648438
2056,Africa,14.189999389648438
2057,Africa,13.730000305175782
2058,Africa,13.289999389648438
2059,Africa,12.889999389648438
2060,Africa,12.490000152587893
2061,Africa,12.09000015258789
2062,Africa,11.7
2063,Africa,11.330000305175782
2064,Africa,11.00999984741211
2065,Africa,10.75
2066,Africa,10.530000305175784
2067,Africa,10.35999984741211
2068,Africa,10.230000305175782
2069,Africa,10.140000152587891
2070,Africa,10.05999984741211
2071,Africa,10.01999969482422
2072,Africa,10.00999984741211
2073,Africa,9.95999984741211
2074,Africa,9.85
2075,Africa,9.66999969482422
2076,Africa,9.44000015258789
2077,Africa,9.19000015258789
2078,Africa,8.950000000000001
2079,Africa,8.69000015258789
2080,Africa,8.45999984741211
2081,Africa,8.200000000000001
2082,Africa,7.940000152587891
2083,Africa,7.690000152587891
2084,Africa,7.469999694824219
2085,Africa,7.230000305175782
2086,Africa,7.00999984741211
2087,Africa,6.790000152587891
2088,Africa,6.569999694824219
2089,Africa,6.3500000000000005
2090,Africa,6.129999923706055
2091,North America,9.6
2092,North America,9.330000305175782
2093,North America,9.240000152587893
2094,North America,9.240000152587893
2095,North America,9.2
2096,North America,9.03000030517578
2097,North America,8.76999969482422
2098,North America,8.490000152587891
2099,North America,8.19000015258789
2100,North America,7.85
2101,North America,7.469999694824219
2102,North America,7.00999984741211
2103,North America,6.45999984741211
2104,North America,5.829999923706055
2105,North America,5.179999923706055
2106,North America,4.529999923706055
2107,North America,3.929999923706055
2108,North America,3.390000152587891
2109,North America,2.95
2110,North America,2.6399999618530274
2111,North America,2.439999961853028
2112,North America,2.339999961853028
2113,North America,2.289999961853028
2114,North America,2.2700000762939454
2115,North America,2.25
2116,North America,2.2
2117,North America,2.120000076293945
2118,North America,2.010000038146973
2119,North America,1.8799999237060547
2120,North America,1.7700000762939454
2121,North America,1.6799999237060548
2122,North America,1.6100000381469728
2123,North America,1.5600000381469727
2124,North America,1.5300000190734864
2125,North America,1.5
2126,North America,1.4899999618530275
2127,North America,1.4699999809265138
2128,North America,1.4399999618530277
2129,North America,1.4100000381469728
2130,North America,1.3600000381469728
2131,North America,1.3100000381469727
2132,North America,1.2600000381469727
2133,North America,1.2100000381469729
2134,North America,1.1800000190734865
2135,North America,1.15
2136,North America,1.1300000190734865
2137,North America,1.1199999809265138
2138,North America,1.1100000381469728
2139,North America,1.0899999618530274
2140,North America,1.0699999809265135
2141,North America,1.05
2142,North America,1.0199999809265137
2143,North America,0.9899999618530274
2144,North America,0.9600000381469728
2145,North America,0.9300000190734864
2146,North America,0.9100000381469728
2147,North America,0.8899999618530274
2148,North America,0.8699999809265138
2149,North America,0.8399999618530274
2150,North America,0.8199999809265137
2151,North America,0.7900000095367432
2152,Europe,2.360000038146973
2153,Europe,2.2200000762939456
2154,Europe,2.0799999237060547
2155,Europe,1.95
2156,Europe,1.8200000762939452
2157,Europe,1.7000000000000002
2158,Europe,1.5800000190734864
2159,Europe,1.4699999809265138
2160,Europe,1.3699999809265138
2161,Europe,1.2899999618530271
2162,Europe,1.4
2163,Europe,1.15
2164,Europe,1.0899999618530274
2165,Europe,1.0399999618530271
2166,Europe,1.0
2167,Europe,0.9600000381469728
2168,Europe,0.9300000190734864
2169,Europe,0.8899999618530274
2170,Europe,0.8600000381469727
2171,Europe,0.8300000190734864
2172,Europe,0.8
2173,Europe,0.7699999809265137
2174,Europe,0.7300000190734863
2175,Europe,0.7000000000000001
2176,Europe,0.6699999809265137
2177,Europe,0.6400000095367432
2178,Europe,0.6199999809265138
2179,Europe,0.5900000095367431
2180,Europe,0.5699999809265137
2181,Europe,0.55
2182,Europe,0.5300000190734864
2183,Europe,0.5199999809265137
2184,Europe,0.5099999904632568
2185,Europe,0.5
2186,Europe,0.4900000095367431
2187,Europe,0.4800000190734863
2188,Europe,0.4800000190734863
2189,Europe,0.4699999809265137
2190,Europe,0.4599999904632568
2191,Europe,0.4599999904632568
2192,North America,5.420000076293945
2193,North America,5.220000076293946
2194,North America,5.020000076293946
2195,North America,4.840000152587891
2196,North America,4.65
2197,North America,4.470000076293945
2198,North America,4.3
2199,North America,4.1200000762939455
2200,North America,3.95
2201,North America,3.779999923706055
2202,North America,3.6099998474121096
2203,North America,3.45
2204,North America,3.290000152587891
2205,North America,3.1399999618530274
2206,North America,2.9899999618530275
2207,North America,2.839999961853028
2208,North America,2.7
2209,North America,2.5700000762939457
2210,North America,2.439999961853028
2211,North America,2.320000076293945
2212,North America,2.2100000381469727
2213,North America,2.1
2214,North America,2.0
2215,North America,1.9
2216,North America,1.8100000381469727
2217,North America,1.7299999237060548
2218,North America,1.6399999618530274
2219,North America,1.5699999809265135
2220,North America,1.4899999618530275
2221,North America,1.4199999809265138
2222,North America,1.3600000381469728
2223,North America,1.2899999618530271
2224,North America,1.2399999618530275
2225,North America,1.1800000190734865
2226,North America,1.1300000190734865
2227,North America,1.0800000190734864
2228,North America,1.0399999618530271
2229,North America,0.9899999618530274
2230,North America,0.95
2231,North America,0.9199999809265136
2232,North America,0.8800000190734864
2233,North America,0.8500000000000001
2234,North America,0.8199999809265137
2235,North America,0.7900000095367432
2236,North America,0.7599999904632568
2237,North America,0.7400000095367432
2238,North America,0.7199999809265137
2239,North America,0.6900000095367432
2240,North America,0.6699999809265137
2241,North America,0.65
2242,North America,0.6400000095367432
2243,North America,0.6199999809265138
2244,North America,0.6099999904632569
2245,North America,0.5900000095367431
2246,North America,0.5800000190734863
2247,North America,0.5699999809265137
2248,North America,0.55
2249,North America,0.5400000095367432
2250,North America,0.5300000190734864
2251,North America,0.5199999809265137
2252,North America,0.5099999904632568
2253,Europe,3.8
2254,Europe,3.540000152587891
2255,Europe,3.3000000000000003
2256,Europe,3.039999961853028
2257,Europe,2.7700000762939454
2258,Europe,2.5
2259,Europe,2.2399999618530275
2260,Europe,2.029999923706055
2261,Europe,1.920000076293945
2262,Europe,1.8700000762939453
2263,Europe,1.8399999618530276
2264,Europe,1.7700000762939454
2265,Europe,1.6399999618530274
2266,Europe,1.4800000190734863
2267,Europe,1.3199999809265135
2268,Europe,1.2000000000000002
2269,Europe,1.1399999618530274
2270,Europe,1.1199999809265138
2271,Europe,1.1199999809265138
2272,Europe,1.1199999809265138
2273,Europe,1.1199999809265138
2274,Europe,1.0800000190734864
2275,Europe,1.0199999809265137
2276,Europe,0.9600000381469728
2277,Europe,0.9100000381469728
2278,Europe,0.8500000000000001
2279,Europe,0.8
2280,Europe,0.75
2281,Europe,0.6900000095367432
2282,Europe,0.65
2283,Europe,0.6000000000000001
2284,Europe,0.5599999904632569
2285,Europe,0.5199999809265137
2286,Europe,0.4800000190734863
2287,Europe,0.45
2288,Europe,0.4199999809265137
2289,Europe,0.3900000095367432
2290,Europe,0.3700000047683716
2291,Europe,0.35
2292,Europe,0.3400000095367432
2293,Europe,0.3200000047683716
2294,Europe,0.3099999904632569
2295,Europe,0.3
2296,Europe,0.2900000095367431
2297,Europe,0.2900000095367431
2298,Europe,0.2900000095367431
2299,Europe,0.2799999952316284
2300,Europe,0.2799999952316284
2301,Europe,0.2799999952316284
2302,Europe,0.2799999952316284
2303,Europe,2.5
2304,Europe,2.45
2305,Europe,2.379999923706055
2306,Europe,2.3000000000000003
2307,Europe,2.2100000381469727
2308,Europe,2.110000038146973
2309,Europe,2.0
2310,Europe,1.9
2311,Europe,1.8100000381469727
2312,Europe,1.7399999618530275
2313,Europe,1.670000076293945
2314,Europe,1.5800000190734864
2315,Europe,1.4899999618530275
2316,Europe,1.3899999618530274
2317,Europe,1.3100000381469727
2318,Europe,1.2300000190734863
2319,Europe,1.1600000381469726
2320,Europe,1.1100000381469728
2321,Europe,1.0600000381469727
2322,Europe,1.0300000190734864
2323,Europe,1.0
2324,Europe,0.9699999809265136
2325,Europe,0.9600000381469728
2326,Europe,0.95
2327,Europe,0.9600000381469728
2328,Europe,0.9600000381469728
2329,Europe,0.9699999809265136
2330,Europe,0.9699999809265136
2331,Europe,0.9600000381469728
2332,Europe,0.9399999618530274
2333,Europe,0.9
2334,Europe,0.8399999618530274
2335,Europe,0.7900000095367432
2336,Europe,0.7300000190734863
2337,Europe,0.6900000095367432
2338,Europe,0.65
2339,Europe,0.6199999809265138
2340,Europe,0.6000000000000001
2341,Europe,0.5900000095367431
2342,Europe,0.5800000190734863
2343,Europe,0.5699999809265137
2344,Europe,0.5599999904632569
2345,Europe,0.55
2346,Europe,0.5400000095367432
2347,Europe,0.5199999809265137
2348,Europe,0.5
2349,Europe,0.4800000190734863
2350,Europe,0.45
2351,Europe,0.4400000095367432
2352,Europe,0.4199999809265137
2353,Europe,0.4099999904632568
2354,Europe,0.4099999904632568
2355,Europe,0.4099999904632568
2356,Europe,0.4099999904632568
2357,Europe,0.4099999904632568
2358,Europe,0.4099999904632568
2359,Europe,0.4099999904632568
2360,Europe,0.4
2361,Europe,0.3900000095367432
2362,Europe,0.3700000047683716
2363,Europe,0.3599999904632568
2364,Africa,17.35
2365,Africa,16.85
2366,Africa,16.389999389648438
2367,Africa,15.95
2368,Africa,15.5
2369,Africa,15.06999969482422
2370,Africa,14.639999389648438
2371,Africa,14.21999969482422
2372,Africa,13.810000610351564
2373,Africa,13.41999969482422
2374,Africa,13.05
2375,Africa,12.7
2376,Africa,12.380000305175782
2377,Africa,12.080000305175782
2378,Africa,11.81999969482422
2379,Africa,11.6
2380,Africa,11.40999984741211
2381,Africa,11.25
2382,Africa,11.1
2383,Africa,10.96999969482422
2384,Africa,10.81999969482422
2385,Africa,10.65999984741211
2386,Africa,10.490000152587893
2387,Africa,10.3
2388,Africa,10.1
2389,Africa,9.85999984741211
2390,Africa,9.60999984741211
2391,Africa,9.35999984741211
2392,Africa,9.10999984741211
2393,Africa,8.86999969482422
2394,Africa,8.60999984741211
2395,Africa,8.35999984741211
2396,Africa,8.11999969482422
2397,Africa,7.880000305175781
2398,Africa,7.659999847412109
2399,Africa,7.440000152587891
2400,Africa,7.219999694824219
2401,Africa,7.00999984741211
2402,Africa,6.800000000000001
2403,Africa,6.580000305175782
2404,Africa,6.379999923706055
2405,Africa,6.179999923706055
2406,Africa,5.970000076293946
2407,Africa,5.779999923706055
2408,Africa,5.590000152587891
2409,North America,13.830000305175782
2410,North America,12.580000305175782
2411,North America,11.45
2412,North America,10.41999969482422
2413,North America,9.490000152587893
2414,North America,8.640000152587891
2415,North America,7.8699996948242195
2416,North America,7.169999694824219
2417,North America,6.540000152587891
2418,North America,5.970000076293946
2419,North America,5.45
2420,North America,4.979999923706055
2421,North America,4.55999984741211
2422,North America,4.179999923706055
2423,North America,3.84000015258789
2424,North America,3.540000152587891
2425,North America,3.2700000762939454
2426,North America,3.0200000762939454
2427,North America,2.8100000381469727
2428,North America,3.1399999618530274
2429,North America,2.45
2430,North America,2.3100000381469727
2431,North America,2.1799999237060548
2432,North America,2.070000076293945
2433,North America,1.9700000762939451
2434,North America,1.8899999618530277
2435,North America,1.8200000762939452
2436,North America,1.7600000381469727
2437,North America,1.7100000381469729
2438,North America,1.670000076293945
2439,North America,1.6399999618530274
2440,North America,1.6100000381469728
2441,North America,1.6
2442,North America,1.5899999618530274
2443,North America,1.5800000190734864
2444,North America,1.5899999618530274
2445,North America,1.5899999618530274
2446,North America,1.6100000381469728
2447,North America,1.6299999237060547
2448,North America,1.6600000381469728
2449,North America,1.6899999618530277
2450,North America,1.7299999237060548
2451,North America,1.7799999237060549
2452,North America,1.8399999618530276
2453,North America,1.9
2454,North America,1.9700000762939451
2455,North America,2.0500000000000003
2456,North America,2.1399999618530274
2457,North America,2.2299999237060546
2458,North America,2.339999961853028
2459,North America,2.4600000381469727
2460,North America,2.5799999237060547
2461,North America,2.7100000381469727
2462,North America,2.839999961853028
2463,North America,2.979999923706055
2464,North America,3.110000038146973
2465,North America,3.240000152587891
2466,North America,3.35
2467,North America,3.4400001525878907
2468,North America,3.5
2469,North America,3.540000152587891
2470,North America,14.75
2471,North America,14.639999389648438
2472,North America,14.480000305175782
2473,North America,14.289999389648438
2474,North America,14.060000610351564
2475,North America,13.810000610351564
2476,North America,13.539999389648438
2477,North America,13.25
2478,North America,12.96999969482422
2479,North America,12.68000030517578
2480,North America,12.36999969482422
2481,North America,12.040000152587892
2482,North America,11.68000030517578
2483,North America,11.3
2484,North America,10.890000152587891
2485,North America,10.480000305175782
2486,North America,10.09000015258789
2487,North America,9.71999969482422
2488,North America,9.35999984741211
2489,North America,9.01999969482422
2490,North America,8.69000015258789
2491,North America,8.36999969482422
2492,North America,8.05999984741211
2493,North America,7.769999694824219
2494,North America,7.490000152587891
2495,North America,7.219999694824219
2496,North America,6.95999984741211
2497,North America,6.7
2498,North America,6.45
2499,North America,6.2
2500,North America,5.95
2501,North America,5.70999984741211
2502,North America,5.470000076293946
2503,North America,5.240000152587891
2504,North America,5.00999984741211
2505,North America,4.800000000000001
2506,North America,4.6000000000000005
2507,North America,4.420000076293945
2508,North America,4.25999984741211
2509,North America,4.1200000762939455
2510,North America,4.0
2511,North America,3.9
2512,North America,3.8099998474121097
2513,North America,3.740000152587891
2514,North America,3.6900001525878903
2515,North America,3.640000152587891
2516,North America,3.6
2517,North America,3.5700000762939457
2518,North America,3.5500000000000003
2519,North America,3.529999923706055
2520,North America,3.509999847412109
2521,North America,3.5
2522,North America,3.5
2523,North America,3.5
2524,North America,3.5
2525,North America,3.5
2526,North America,3.5
2527,North America,3.490000152587891
2528,North America,3.479999923706055
2529,North America,3.4400001525878907
2530,North America,3.379999923706055
2531,South America,17.480000305175782
2532,South America,16.980000305175782
2533,South America,16.5
2534,South America,16.05
2535,South America,15.610000610351562
2536,South America,15.21999969482422
2537,South America,14.86999969482422
2538,South America,14.560000610351564
2539,South America,14.280000305175784
2540,South America,14.010000610351565
2541,South America,13.710000610351564
2542,South America,13.380000305175782
2543,South America,12.98999938964844
2544,South America,12.540000152587892
2545,South America,12.030000305175784
2546,South America,11.5
2547,South America,10.990000152587893
2548,South America,10.5
2549,South America,10.040000152587892
2550,South America,9.59000015258789
2551,South America,9.140000152587891
2552,South America,8.700000000000001
2553,South America,8.240000152587891
2554,South America,7.790000152587891
2555,South America,7.359999847412109
2556,South America,6.95
2557,South America,6.580000305175782
2558,South America,6.25
2559,South America,5.95
2560,South America,5.670000076293945
2561,South America,5.409999847412109
2562,South America,5.140000152587891
2563,South America,4.879999923706055
2564,South America,4.6099998474121096
2565,South America,4.3500000000000005
2566,South America,4.079999923706055
2567,South America,3.8099998474121097
2568,South America,3.5599998474121097
2569,South America,3.34000015258789
2570,South America,3.129999923706055
2571,South America,2.95
2572,South America,2.8000000000000003
2573,South America,2.660000038146973
2574,South America,2.539999961853028
2575,South America,2.439999961853028
2576,South America,2.35
2577,South America,2.260000038146973
2578,South America,2.1700000762939453
2579,South America,2.0799999237060547
2580,South America,1.9899999618530275
2581,South America,1.9
2582,South America,1.8100000381469727
2583,South America,1.7299999237060548
2584,South America,1.6600000381469728
2585,South America,1.5899999618530274
2586,South America,1.5399999618530271
2587,South America,1.4800000190734863
2588,South America,1.4399999618530277
2589,South America,1.3899999618530274
2590,South America,1.3399999618530274
2591,South America,1.3
2592,Africa,31.83999938964844
2593,Africa,30.83999938964844
2594,Africa,29.820001220703126
2595,Africa,28.82999877929688
2596,Africa,27.910000610351563
2597,Africa,27.1
2598,Africa,26.410000610351563
2599,Africa,25.83999938964844
2600,Africa,25.380000305175784
2601,Africa,25.0
2602,Africa,24.65
2603,Africa,24.28999938964844
2604,Africa,23.85
2605,Africa,23.28999938964844
2606,Africa,22.56999969482422
2607,Africa,21.710000610351564
2608,Africa,20.760000610351565
2609,Africa,19.760000610351565
2610,Africa,18.769999694824214
2611,Africa,17.78999938964844
2612,Africa,16.830000305175783
2613,Africa,15.880000305175782
2614,Africa,14.889999389648438
2615,Africa,13.889999389648438
2616,Africa,12.86999969482422
2617,Africa,11.880000305175782
2618,Africa,10.990000152587893
2619,Africa,10.20999984741211
2620,Africa,9.55999984741211
2621,Africa,9.01999969482422
2622,Africa,8.55999984741211
2623,Africa,8.140000152587891
2624,Africa,7.730000305175782
2625,Africa,7.30999984741211
2626,Africa,6.880000305175781
2627,Africa,6.45
2628,Africa,6.040000152587891
2629,Africa,5.65
2630,Africa,5.290000152587891
2631,Africa,4.95999984741211
2632,Africa,4.659999847412109
2633,Africa,4.39000015258789
2634,Africa,4.15
2635,Africa,3.9400001525878903
2636,Africa,3.75
2637,Africa,3.5700000762939457
2638,Africa,3.4200000762939453
2639,Africa,3.2700000762939454
2640,Africa,3.129999923706055
2641,Africa,2.9899999618530275
2642,Africa,2.870000076293945
2643,Africa,2.75
2644,Africa,2.629999923706055
2645,Africa,2.529999923706055
2646,Africa,2.4299999237060548
2647,Africa,2.3299999237060547
2648,Africa,2.25
2649,Africa,2.1700000762939453
2650,Africa,2.089999961853028
2651,Africa,2.010000038146973
2652,Africa,1.95
2653,North America,18.48999938964844
2654,North America,18.11999969482422
2655,North America,17.73999938964844
2656,North America,17.38000030517578
2657,North America,17.019999694824218
2658,North America,16.66999969482422
2659,North America,16.330000305175783
2660,North America,15.98999938964844
2661,North America,15.66999969482422
2662,North America,15.330000305175782
2663,North America,15.0
2664,North America,14.66999969482422
2665,North America,14.3
2666,North America,13.93000030517578
2667,North America,13.530000305175784
2668,North America,13.1
2669,North America,12.630000305175782
2670,North America,12.140000152587891
2671,North America,11.630000305175782
2672,North America,11.10999984741211
2673,North America,12.51999969482422
2674,North America,10.040000152587892
2675,North America,9.509999847412107
2676,North America,8.990000152587891
2677,North America,8.480000305175782
2678,North America,7.990000152587891
2679,North America,7.530000305175782
2680,North America,7.1000000000000005
2681,North America,6.70999984741211
2682,North America,6.3500000000000005
2683,North America,6.0
2684,North America,5.679999923706055
2685,North America,5.3700000762939455
2686,North America,5.070000076293946
2687,North America,4.779999923706055
2688,North America,4.5
2689,North America,4.229999923706055
2690,North America,3.9700000762939456
2691,North America,3.729999923706055
2692,North America,3.5200000762939454
2693,North America,3.3200000762939457
2694,North America,3.129999923706055
2695,North America,2.9600000381469727
2696,North America,2.8100000381469727
2697,North America,2.660000038146973
2698,North America,2.510000038146973
2699,North America,2.379999923706055
2700,North America,2.260000038146973
2701,North America,2.1399999618530274
2702,North America,2.039999961853028
2703,North America,1.9399999618530277
2704,North America,1.85
2705,North America,1.7600000381469727
2706,North America,1.6799999237060548
2707,North America,1.6100000381469728
2708,North America,1.55
2709,North America,1.4899999618530275
2710,North America,1.4300000190734865
2711,North America,1.3800000190734865
2712,North America,1.3300000190734864
2713,North America,1.2899999618530271
2714,Africa,20.03999938964844
2715,Africa,19.63999938964844
2716,Africa,19.230000305175786
2717,Africa,18.86000061035156
2718,Africa,18.56000061035156
2719,Africa,18.31999969482422
2720,Africa,18.13000030517578
2721,Africa,17.960000610351564
2722,Africa,17.8
2723,Africa,17.650000000000002
2724,Africa,17.519999694824218
2725,Africa,17.389999389648438
2726,Africa,17.25
2727,Africa,17.089999389648437
2728,Africa,16.889999389648438
2729,Africa,16.639999389648438
2730,Africa,16.339999389648437
2731,Africa,15.96999969482422
2732,Africa,15.56999969482422
2733,Africa,15.139999389648438
2734,Africa,14.710000610351564
2735,Africa,14.280000305175784
2736,Africa,13.81999969482422
2737,Africa,13.35
2738,Africa,12.9
2739,Africa,12.440000152587892
2740,Africa,11.96999969482422
2741,Africa,11.530000305175784
2742,Africa,11.11999969482422
2743,Africa,10.740000152587893
2744,Africa,10.35999984741211
2745,Africa,10.01999969482422
2746,Africa,9.68000030517578
2747,Africa,9.31999969482422
2748,Africa,9.0
2749,Africa,8.69000015258789
2750,Africa,8.390000152587891
2751,Africa,8.11999969482422
2752,Africa,7.85
2753,Africa,21.730000305175786
2754,Africa,21.23999938964844
2755,Africa,20.780000305175783
2756,Africa,20.36000061035156
2757,Africa,19.96999969482422
2758,Africa,19.630000305175784
2759,Africa,19.33999938964844
2760,Africa,19.05
2761,Africa,18.760000610351565
2762,Africa,18.46999969482422
2763,Africa,18.15
2764,Africa,17.810000610351562
2765,Africa,17.43000030517578
2766,Africa,17.0
2767,Africa,16.5
2768,Africa,15.93000030517578
2769,Africa,15.3
2770,Africa,14.58999938964844
2771,Africa,13.81999969482422
2772,Africa,13.01999969482422
2773,Africa,12.21999969482422
2774,Africa,11.440000152587892
2775,Africa,10.71999969482422
2776,Africa,10.080000305175782
2777,Africa,9.5
2778,Africa,8.980000305175782
2779,Africa,8.51999969482422
2780,Africa,8.10999984741211
2781,Africa,7.730000305175782
2782,Africa,7.380000305175781
2783,Africa,7.050000000000001
2784,Africa,6.75
2785,Africa,6.45999984741211
2786,Africa,6.190000152587891
2787,Africa,5.940000152587891
2788,Africa,5.70999984741211
2789,Africa,5.50999984741211
2790,Africa,5.30999984741211
2791,Africa,5.1200000762939455
2792,Africa,4.95
2793,Africa,4.790000152587891
2794,Africa,4.629999923706055
2795,Africa,4.479999923706055
2796,Africa,4.329999923706055
2797,Africa,4.190000152587891
2798,Africa,4.05999984741211
2799,Africa,3.929999923706055
2800,Europe,2.25
2801,Europe,2.160000038146973
2802,Europe,2.0799999237060547
2803,Europe,2.0200000762939454
2804,Europe,1.95
2805,Europe,1.9
2806,Europe,1.8600000381469728
2807,Europe,1.829999923706055
2808,Europe,1.8
2809,Europe,1.7799999237060549
2810,Europe,1.7600000381469727
2811,Europe,1.75
2812,Europe,1.7299999237060548
2813,Europe,1.6899999618530277
2814,Europe,1.6299999237060547
2815,Europe,1.5600000381469727
2816,Europe,1.4699999809265138
2817,Europe,1.3800000190734865
2818,Europe,1.2800000190734864
2819,Europe,1.1800000190734865
2820,Europe,1.0899999618530274
2821,Europe,1.0100000381469727
2822,Europe,0.9300000190734864
2823,Europe,0.8500000000000001
2824,Europe,0.7800000190734864
2825,Europe,0.7199999809265137
2826,Europe,0.6599999904632569
2827,Europe,0.6000000000000001
2828,Europe,0.55
2829,Europe,0.5
2830,Europe,0.4599999904632568
2831,Europe,0.4199999809265137
2832,Europe,0.3900000095367432
2833,Europe,0.3599999904632568
2834,Europe,0.3299999952316284
2835,Europe,0.3099999904632569
2836,Europe,0.2799999952316284
2837,Europe,0.2599999904632568
2838,Europe,0.2400000095367431
2839,Europe,0.2299999952316284
2840,Europe,0.2099999904632568
2841,Africa,20.880000305175784
2842,Africa,20.53999938964844
2843,Africa,20.210000610351564
2844,Africa,19.86000061035156
2845,Africa,19.48999938964844
2846,Africa,19.06999969482422
2847,Africa,18.65
2848,Africa,18.25
2849,Africa,17.85
2850,Africa,17.43000030517578
2851,Africa,16.98999938964844
2852,Africa,16.5
2853,Africa,15.96999969482422
2854,Africa,15.389999389648438
2855,Africa,14.8
2856,Africa,14.210000610351564
2857,Africa,13.610000610351562
2858,Africa,13.039999389648438
2859,Africa,12.490000152587893
2860,Africa,11.95
2861,Africa,11.4
2862,Africa,10.84000015258789
2863,Africa,10.280000305175784
2864,Africa,10.790000152587892
2865,Africa,9.15999984741211
2866,Africa,8.630000305175782
2867,Africa,8.130000305175782
2868,Africa,7.669999694824219
2869,Africa,7.269999694824219
2870,Africa,6.95999984741211
2871,Africa,6.740000152587891
2872,Africa,6.680000305175781
2873,Africa,6.819999694824219
2874,Africa,7.169999694824219
2875,Africa,7.7
2876,Africa,8.35
2877,Africa,9.0
2878,Africa,9.61999969482422
2879,Africa,10.2
2880,Africa,10.71999969482422
2881,Africa,11.21999969482422
2882,Africa,11.580000305175782
2883,Africa,11.76999969482422
2884,Africa,11.91999969482422
2885,Africa,11.96999969482422
2886,Africa,11.940000152587892
2887,Africa,10.9
2888,Africa,10.380000305175782
2889,Africa,10.190000152587892
2890,Africa,9.6
2891,Africa,8.55
2892,Africa,7.340000152587891
2893,Africa,6.6000000000000005
2894,Africa,6.25
2895,Africa,6.240000152587891
2896,Africa,5.720000076293946
2897,Africa,5.55999984741211
2898,Africa,5.790000152587891
2899,Africa,5.220000076293946
2900,Africa,4.800000000000001
2901,Africa,4.659999847412109
2902,Africa,24.9
2903,Africa,24.85
2904,Africa,24.78999938964844
2905,Africa,24.760000610351565
2906,Africa,24.710000610351564
2907,Africa,24.66999969482422
2908,Africa,24.630000305175784
2909,Africa,24.6
2910,Africa,24.58999938964844
2911,Africa,24.560000610351565
2912,Africa,24.51999969482422
2913,Africa,24.46999969482422
2914,Africa,24.380000305175784
2915,Africa,24.23999938964844
2916,Africa,24.05
2917,Africa,23.780000305175783
2918,Africa,23.450000000000003
2919,Africa,23.060000610351565
2920,Africa,22.63999938964844
2921,Africa,22.210000610351564
2922,Africa,21.78999938964844
2923,Africa,21.38999938964844
2924,Africa,21.0
2925,Africa,20.580000305175783
2926,Africa,20.130000305175784
2927,Africa,19.63999938964844
2928,Africa,19.1
2929,Africa,18.48999938964844
2930,Africa,17.839999389648437
2931,Africa,17.16999969482422
2932,Africa,16.510000610351565
2933,Africa,15.86999969482422
2934,Africa,15.25
2935,Africa,14.65
2936,Africa,14.06999969482422
2937,Africa,13.460000610351564
2938,Africa,12.830000305175782
2939,Africa,12.18000030517578
2940,Africa,11.530000305175784
2941,Africa,10.890000152587891
2942,Africa,10.280000305175784
2943,Africa,9.7
2944,Africa,9.15999984741211
2945,Africa,8.669999694824218
2946,Africa,8.200000000000001
2947,Africa,7.769999694824219
2948,Africa,7.35
2949,Africa,6.95999984741211
2950,Africa,6.590000152587891
2951,Africa,6.240000152587891
2952,Africa,5.9
2953,Africa,5.590000152587891
2954,Africa,5.320000076293946
2955,Africa,5.079999923706055
2956,Africa,4.8700000762939455
2957,Oceania,7.859999847412109
2958,Oceania,7.5
2959,Oceania,7.159999847412109
2960,Oceania,6.8500000000000005
2961,Oceania,6.55999984741211
2962,Oceania,6.300000000000001
2963,Oceania,6.079999923706055
2964,Oceania,5.909999847412109
2965,Oceania,5.790000152587891
2966,Oceania,5.70999984741211
2967,Oceania,5.65
2968,Oceania,5.6200000762939455
2969,Oceania,5.590000152587891
2970,Oceania,5.550000000000001
2971,Oceania,5.490000152587891
2972,Oceania,5.4
2973,Oceania,5.25999984741211
2974,Oceania,5.090000152587891
2975,Oceania,4.9
2976,Oceania,4.679999923706055
2977,Oceania,4.459999847412109
2978,Oceania,4.25
2979,Oceania,4.040000152587891
2980,Oceania,3.85
2981,Oceania,3.679999923706055
2982,Oceania,3.529999923706055
2983,Oceania,3.390000152587891
2984,Oceania,3.259999847412109
2985,Oceania,3.129999923706055
2986,Oceania,3.010000038146973
2987,Oceania,2.9000000000000004
2988,Oceania,2.789999961853028
2989,Oceania,2.689999961853028
2990,Oceania,2.6
2991,Oceania,2.5200000762939454
2992,Oceania,2.45
2993,Oceania,2.379999923706055
2994,Oceania,2.3299999237060547
2995,Oceania,2.289999961853028
2996,Oceania,2.260000038146973
2997,Oceania,2.2399999618530275
2998,Oceania,2.2299999237060546
2999,Oceania,2.2399999618530275
3000,Oceania,2.25
3001,Oceania,2.279999923706055
3002,Oceania,2.3100000381469727
3003,Oceania,2.339999961853028
3004,Oceania,2.370000076293945
3005,Oceania,2.379999923706055
3006,Oceania,2.370000076293945
3007,Oceania,2.360000038146973
3008,Oceania,2.360000038146973
3009,Oceania,2.35
3010,Oceania,2.370000076293945
3011,Oceania,2.3899999618530274
3012,Oceania,2.439999961853028
3013,Oceania,2.4899999618530275
3014,Oceania,2.5500000000000003
3015,Oceania,2.620000076293945
3016,Oceania,2.689999961853028
3017,Oceania,2.7399999618530275
